Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
FSACW,Federal Street Acquisition Corp.,1.5,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/fsacw,
FNHC,FedNat Holding Company,25.31,322245502.64,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/fnhc,
FENC,Fennec Pharmaceuticals Inc.,8.26,155238159.16,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fenc,
GSM,Ferroglobe PLC,7.99,1374094080.69,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gsm,
FFBW,"FFBW, Inc.",11.48,75911500.0,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ffbw,
FCSC,Fibrocell Science Inc.,2.2,20492960.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fcsc,
FGEN,"FibroGen, Inc",56.35,4752187202.7,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fgen,
FDBC,"Fidelity D & D Bancorp, Inc.",73.75,276710368.75,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fdbc,
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,312.21,1657803879.0,,,,,https://www.nasdaq.com/symbol/oneq,
LION,Fidelity Southern Corporation,24.84,676002864.24,,,Finance,Major Banks,https://www.nasdaq.com/symbol/lion,
FDUS,Fidus Investment Corporation,14.56,356183012.64,,2011.0,,,https://www.nasdaq.com/symbol/fdus,
FDUSL,Fidus Investment Corporation,25.8712,0.0,,,,,https://www.nasdaq.com/symbol/fdusl,
FRGI,"Fiesta Restaurant Group, Inc.",26.25,715733103.75,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/frgi,
FITB,Fifth Third Bancorp,29.52,19670472990.72,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fitb,
FITBI,Fifth Third Bancorp,27.77,499860000.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fitbi,
FISI,"Financial Institutions, Inc.",32.2,512783679.8,,1999.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fisi,
FNSR,Finisar Corporation,18.51,2169582736.35,,1999.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/fnsr,
FNJN,"Finjan Holdings, Inc.",4.2601,116062846.016,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/fnjn,
FEYE,"FireEye, Inc.",16.56,3229275563.28,,2013.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/feye,
FBNC,First Bancorp,39.74,1180393722.88,,1987.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fbnc,
FNLC,"First Bancorp, Inc (ME)",28.3999,308276995.3138,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fnlc,
FRBA,First Bank,13.7,255701403.2,,2013.0,,,https://www.nasdaq.com/symbol/frba,
BUSE,First Busey Corporation,31.01,1514737965.58,,,Finance,Major Banks,https://www.nasdaq.com/symbol/buse,
FBIZ,"First Business Financial Services, Inc.",22.75,199292343.25,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fbiz,
FCAP,"First Capital, Inc.",38.07,127768402.08,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fcap,
FCFS,"First Cash, Inc.",79.75,3535081599.5,,1991.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/fcfs,
FCBP,First Choice Bancorp,27.34,197018328.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcbp,
FCNCA,"First Citizens BancShares, Inc.",461.6,5497842948.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcnca,
FCBC,"First Community Bancshares, Inc.",33.49,555088645.42,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcbc,
FCCO,First Community Corporation,25.6,194689356.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcco,
FBNK,"First Connecticut Bancorp, Inc.",30.5,489104527.0,,2011.0,Finance,Banks,https://www.nasdaq.com/symbol/fbnk,
FDEF,First Defiance Financial Corp.,31.18,636102088.7,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fdef,
FFBC,First Financial Bancorp.,30.025,2939478906.15,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbc,
FFBCW,First Financial Bancorp.,20.5,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbcw,
FFIN,"First Financial Bankshares, Inc.",61.0,4127849138.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffin,
THFF,First Financial Corporation Indiana,50.4,617654268.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/thff,
FFNW,"First Financial Northwest, Inc.",17.13,186966344.28,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffnw,
FFWM,First Foundation Inc.,16.58,736102840.3,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffwm,
FGBI,"First Guaranty Bancshares, Inc.",24.93,219562872.75,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fgbi,
FHB,"First Hawaiian, Inc.",28.075,3786579913.6,,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fhb,
INBK,First Internet Bancorp,31.375,319450053.125,,,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk,
INBKL,First Internet Bancorp,25.84,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/inbkl,
FIBK,"First Interstate BancSystem, Inc.",45.9,2781435990.6,,2010.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fibk,
FRME,First Merchants Corporation,47.89,2373454069.04,,,Finance,Major Banks,https://www.nasdaq.com/symbol/frme,
FMBH,"First Mid-Illinois Bancshares, Inc.",41.02,627201788.92,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbh,
FMBI,"First Midwest Bancorp, Inc.",26.88,2772910452.48,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi,
FNWB,First Northwest Bancorp,15.34,176186312.12,,2015.0,Finance,Banks,https://www.nasdaq.com/symbol/fnwb,
FSFG,"First Savings Financial Group, Inc.",68.96,158057768.16,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsfg,
FSLR,"First Solar, Inc.",49.6,5198181680.0,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/fslr,
FAAR,First Trust Alternative Absolute Return Strategy ETF,28.9015,18786032.803,,,,,https://www.nasdaq.com/symbol/faar,
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,31.4379,42441227.8758,,,,,https://www.nasdaq.com/symbol/fpa,
BICK,First Trust BICK Index Fund,26.1515,193521152.303,,,,,https://www.nasdaq.com/symbol/bick,
FBZ,First Trust Brazil AlphaDEX Fund,11.17,7260522.34,,,,,https://www.nasdaq.com/symbol/fbz,
FTHI,First Trust BuyWrite Income ETF,23.23,67929189.23,,,,,https://www.nasdaq.com/symbol/fthi,
FCAL,First Trust California Municipal High income ETF,49.8455,19938299.691,,,,,https://www.nasdaq.com/symbol/fcal,
FCAN,First Trust Canada AlphaDEX Fund,25.0942,17565990.1884,,,,,https://www.nasdaq.com/symbol/fcan,
FTCS,First Trust Capital Strength ETF,55.3477,1145697500.6954,,,,,https://www.nasdaq.com/symbol/ftcs,
FCEF,First Trust CEF Income Opportunity ETF,22.0781,45370495.5,,,,,https://www.nasdaq.com/symbol/fcef,
FCA,First Trust China AlphaDEX Fund,27.3182,9561424.6364,,,,,https://www.nasdaq.com/symbol/fca,
SKYY,First Trust Cloud Computing ETF,55.881,1980981561.762,,,,,https://www.nasdaq.com/symbol/skyy,
RNDM,First Trust Developed International Equity Select ETF,50.5374,27795671.0748,,,,,https://www.nasdaq.com/symbol/rndm,
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,59.43,1221405360.0,,,,,https://www.nasdaq.com/symbol/fdt,
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,41.07,16428082.14,,,,,https://www.nasdaq.com/symbol/fdts,
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,28.96,613952057.92,,,,,https://www.nasdaq.com/symbol/fvc,
FV,First Trust Dorsey Wright Focus 5 ETF,31.07,2863100562.14,,,,,https://www.nasdaq.com/symbol/fv,
IFV,First Trust Dorsey Wright International Focus 5 ETF,20.4398,802262190.8796,,,,,https://www.nasdaq.com/symbol/ifv,
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,25.4,0.0,,,,,https://www.nasdaq.com/symbol/ddiv,
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,20.11,0.0,,,,,https://www.nasdaq.com/symbol/dvol,
DVLU,First Trust Dorsey Wright Momentum & Value ETF,19.78,0.0,,,,,https://www.nasdaq.com/symbol/dvlu,
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,30.483,36579660.966,,,,,https://www.nasdaq.com/symbol/dwpp,
DALI,First Trust DorseyWright DALI 1 ETF,21.12,43296042.24,,,,,https://www.nasdaq.com/symbol/dali,
FEM,First Trust Emerging Markets AlphaDEX Fund,24.84,527850049.68,,,,,https://www.nasdaq.com/symbol/fem,
RNEM,First Trust Emerging Markets Equity Select ETF,48.98,4898097.96,,,,,https://www.nasdaq.com/symbol/rnem,
FEMB,First Trust Emerging Markets Local Currency Bond ETF,36.26,54390072.52,,,,,https://www.nasdaq.com/symbol/femb,
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,35.7797,209311316.5594,,,,,https://www.nasdaq.com/symbol/fems,
FTSM,First Trust Enhanced Short Maturity ETF,59.99,2519563442.76,,,,,https://www.nasdaq.com/symbol/ftsm,
FEP,First Trust Europe AlphaDEX Fund,38.58,873837077.16,,,,,https://www.nasdaq.com/symbol/fep,
FEUZ,First Trust Eurozone AlphaDEX ETF,42.69,102456085.38,,,,,https://www.nasdaq.com/symbol/feuz,
FGM,First Trust Germany AlphaDEX Fund,47.641999999999996,226299595.284,,,,,https://www.nasdaq.com/symbol/fgm,
FTGC,First Trust Global Tactical Commodity Strategy Fund,19.5499,225866524.3666,,,,,https://www.nasdaq.com/symbol/ftgc,
FTLB,First Trust Hedged BuyWrite Income ETF,22.859,13715445.718,,,,,https://www.nasdaq.com/symbol/ftlb,
HYLS,First Trust High Yield Long/Short ETF,47.67,1234653095.34,,,,,https://www.nasdaq.com/symbol/hyls,
FHK,First Trust Hong Kong AlphaDEX Fund,36.361999999999995,3636272.724,,,,,https://www.nasdaq.com/symbol/fhk,
NFTY,First Trust India Nifty 50 Equal Weight ETF,35.93,3593071.86,,,,,https://www.nasdaq.com/symbol/nfty,
FTAG,First Trust Indxx Global Agriculture ETF,26.366,5007641.648,,,,,https://www.nasdaq.com/symbol/ftag,
FTRI,First Trust Indxx Global Natural Resources Income ETF,12.53,8771025.06,,,,,https://www.nasdaq.com/symbol/ftri,
LEGR,First Trust Indxx Innovative Transaction & Process ETF,30.51,48816061.02,,,,,https://www.nasdaq.com/symbol/legr,
FPXI,First Trust International IPO ETF,34.5936,25945269.1872,,,,,https://www.nasdaq.com/symbol/fpxi,
FJP,First Trust Japan AlphaDEX Fund,56.72,170160113.44,,,,,https://www.nasdaq.com/symbol/fjp,
FEX,First Trust Large Cap Core AlphaDEX Fund,62.67100000000001,1594977075.342,,,,,https://www.nasdaq.com/symbol/fex,
FTC,First Trust Large Cap Growth AlphaDEX Fund,69.94,965172139.88,,,,,https://www.nasdaq.com/symbol/ftc,
RNLC,First Trust Large Cap US Equity Select ETF,22.9806,19533555.9612,,,,,https://www.nasdaq.com/symbol/rnlc,
FTA,First Trust Large Cap Value AlphaDEX Fund,54.95,1192415109.9,,,,,https://www.nasdaq.com/symbol/fta,
FLN,First Trust Latin America AlphaDEX Fund,18.3601,21114151.7202,,,,,https://www.nasdaq.com/symbol/fln,
LMBS,First Trust Low Duration Opportunities ETF,50.93,1591562601.86,,,,,https://www.nasdaq.com/symbol/lmbs,
FMB,First Trust Managed Municipal ETF,52.29,431392604.58,,,,,https://www.nasdaq.com/symbol/fmb,
FMK,First Trust Mega Cap AlphaDEX Fund,36.911,16610023.822,,,,,https://www.nasdaq.com/symbol/fmk,
FNX,First Trust Mid Cap Core AlphaDEX Fund,71.89,956137143.78,,,,,https://www.nasdaq.com/symbol/fnx,
FNY,First Trust Mid Cap Growth AlphaDEX Fund,46.03,241657592.06,,,,,https://www.nasdaq.com/symbol/fny,
RNMC,First Trust Mid Cap US Equity Select ETF,22.6658,9066365.3316,,,,,https://www.nasdaq.com/symbol/rnmc,
FNK,First Trust Mid Cap Value AlphaDEX Fund,37.16,50166074.32,,,,,https://www.nasdaq.com/symbol/fnk,
FAD,First Trust Multi Cap Growth AlphaDEX Fund,76.494,214183352.988,,,,,https://www.nasdaq.com/symbol/fad,
FAB,First Trust Multi Cap Value AlphaDEX Fund,58.152,93043316.30399999,,,,,https://www.nasdaq.com/symbol/fab,
MDIV,First Trust Multi-Asset Diversified Income Index Fund,18.6,688200037.2,,,,,https://www.nasdaq.com/symbol/mdiv,
MCEF,First Trust Municipal CEF Income Opportunity ETF,17.57,13177535.14,,,,,https://www.nasdaq.com/symbol/mcef,
FMHI,First Trust Municipal High Income ETF,50.1999,30120040.3998,,,,,https://www.nasdaq.com/symbol/fmhi,
QABA,First Trust NASDAQ ABA Community Bank Index Fund,55.3429,392934700.6858,,,,,https://www.nasdaq.com/symbol/qaba,
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,32.5,24375065.0,,,,,https://www.nasdaq.com/symbol/robt,
FTXO,First Trust Nasdaq Bank ETF,29.08,1388570058.16,,,,,https://www.nasdaq.com/symbol/ftxo,
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,20.24,95128040.48,,,,,https://www.nasdaq.com/symbol/qcln,
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,48.99,34293097.98,,,,,https://www.nasdaq.com/symbol/grid,
CIBR,First Trust NASDAQ Cybersecurity ETF,28.04,800542056.08,,,,,https://www.nasdaq.com/symbol/cibr,
FTXG,First Trust Nasdaq Food & Beverage ETF,19.9809,999084.9618,,,,,https://www.nasdaq.com/symbol/ftxg,
CARZ,First Trust NASDAQ Global Auto Index Fund,36.935,18467573.87,,,,,https://www.nasdaq.com/symbol/carz,
FTXN,First Trust Nasdaq Oil & Gas ETF,24.33,27979548.66,,,,,https://www.nasdaq.com/symbol/ftxn,
FTXH,First Trust Nasdaq Pharmaceuticals ETF,23.1,5775046.2,,,,,https://www.nasdaq.com/symbol/ftxh,
FTXD,First Trust Nasdaq Retail ETF,24.5126,2451309.0252,,,,,https://www.nasdaq.com/symbol/ftxd,
FTXL,First Trust Nasdaq Semiconductor ETF,30.74,39962061.48,,,,,https://www.nasdaq.com/symbol/ftxl,
FONE,First Trust NASDAQ Smartphone Index Fund,49.1,17185098.2,,,,,https://www.nasdaq.com/symbol/fone,
TDIV,First Trust NASDAQ Technology Dividend Index Fund,38.07,932905350.0,,,,,https://www.nasdaq.com/symbol/tdiv,
FTXR,First Trust Nasdaq Transportation ETF,25.9085,3886326.817,,,,,https://www.nasdaq.com/symbol/ftxr,
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,63.17,574847126.34,,,,,https://www.nasdaq.com/symbol/qqew,
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,52.82,95076105.64,,,,,https://www.nasdaq.com/symbol/qqxt,
QTEC,First Trust NASDAQ-100- Technology Index Fund,78.51,2575128157.02,,,,,https://www.nasdaq.com/symbol/qtec,
AIRR,First Trust RBA American Industrial Renaissance ETF,28.12,191216056.24,,,,,https://www.nasdaq.com/symbol/airr,
RDVY,First Trust Rising Dividend Achievers ETF,31.54,665494063.08,,,,,https://www.nasdaq.com/symbol/rdvy,
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,56.69,56690113.38,,,,,https://www.nasdaq.com/symbol/rfap,
RFDI,First Trust RiverFront Dynamic Developed International ETF,61.67,548863123.34,,,,,https://www.nasdaq.com/symbol/rfdi,
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,62.22,111996124.44,,,,,https://www.nasdaq.com/symbol/rfem,
RFEU,First Trust RiverFront Dynamic Europe ETF,63.2,120080126.4,,,,,https://www.nasdaq.com/symbol/rfeu,
FID,First Trust S&P International Dividend Aristocrats ETF,17.3756,0.0,,,,,https://www.nasdaq.com/symbol/fid,
FTSL,First Trust Senior Loan Fund ETF,47.98,1780058095.96,,,,,https://www.nasdaq.com/symbol/ftsl,
FYX,First Trust Small Cap Core AlphaDEX Fund,69.17,781621138.34,,,,,https://www.nasdaq.com/symbol/fyx,
FYC,First Trust Small Cap Growth AlphaDEX Fund,52.16,466832104.32,,,,,https://www.nasdaq.com/symbol/fyc,
RNSC,First Trust Small Cap US Equity Select ETF,23.26,4652046.52,,,,,https://www.nasdaq.com/symbol/rnsc,
FYT,First Trust Small Cap Value AlphaDEX Fund,39.2601,72631263.5202,,,,,https://www.nasdaq.com/symbol/fyt,
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,21.6,4320043.2,,,,,https://www.nasdaq.com/symbol/sdvy,
FKO,First Trust South Korea AlphaDEX Fund,25.1,2510050.2,,,,,https://www.nasdaq.com/symbol/fko,
FCVT,First Trust SSI Strategic Convertible Securities ETF,30.6801,181012651.3602,,,,,https://www.nasdaq.com/symbol/fcvt,
FDIV,First Trust Strategic Income ETF,49.21,83657098.42,,,,,https://www.nasdaq.com/symbol/fdiv,
FSZ,First Trust Switzerland AlphaDEX Fund,51.51,231795103.02,,,,,https://www.nasdaq.com/symbol/fsz,
FIXD,First Trust TCW Opportunistic Fixed Income ETF,48.86,315147097.72,,,,,https://www.nasdaq.com/symbol/fixd,
TUSA,First Trust Total US Market AlphaDEX ETF,36.09,16240572.18,,,,,https://www.nasdaq.com/symbol/tusa,
FKU,First Trust United Kingdom AlphaDEX Fund,38.38,11514076.76,,,,,https://www.nasdaq.com/symbol/fku,
RNDV,First Trust US Equity Dividend Select ETF,22.57,4514045.14,,,,,https://www.nasdaq.com/symbol/rndv,
FUNC,First United Corporation,18.55,131379317.65,,,Finance,Major Banks,https://www.nasdaq.com/symbol/func,
FUSB,"First US Bancshares, Inc.",10.98,66893058.72,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fusb,
MYFW,"First Western Financial, Inc.",17.9,135023172.6,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/myfw,
SVVC,"Firsthand Technology Value Fund, Inc.",15.56,113621391.76,,,,,https://www.nasdaq.com/symbol/svvc,
FSV,FirstService Corporation,84.94,2941521550.14,,,Finance,Real Estate,https://www.nasdaq.com/symbol/fsv,
FISV,"Fiserv, Inc.",79.42,32159309805.48,,1986.0,Technology,EDP Services,https://www.nasdaq.com/symbol/fisv,
FIVE,"Five Below, Inc.",126.45,7046663723.1,,2012.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/five,
FPRX,"Five Prime Therapeutics, Inc.",14.24,506646540.64,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fprx,
FVE,Five Star Senior Living Inc.,0.7925,40086903.87,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/fve,
FIVN,"Five9, Inc.",44.37,2586982689.27,,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/fivn,
FLEX,Flex Ltd.,13.33,7101718019.86,,1994.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/flex,
FLKS,"Flex Pharma, Inc.",0.4256,7690368.9856,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flks,
FLXN,"Flexion Therapeutics, Inc.",19.64,742697912.64,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flxn,
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,48.95,61187548.95,,,,,https://www.nasdaq.com/symbol/skor,
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,49.53,27241549.53,,,,,https://www.nasdaq.com/symbol/lkor,
MBSD,FlexShares Disciplined Duration MBS Index Fund,22.884,70940422.884,,,,,https://www.nasdaq.com/symbol/mbsd,
ASET,FlexShares Real Assets Allocation Index Fund,28.26,14836528.26,,,,,https://www.nasdaq.com/symbol/aset,
ESGG,FlexShares STOXX Global ESG Impact Index Fund,98.81,79048098.81,,,,,https://www.nasdaq.com/symbol/esgg,
ESG,FlexShares STOXX US ESG Impact Index Fund,68.87,27548068.87,,,,,https://www.nasdaq.com/symbol/esg,
QLC,FlexShares US Quality Large Cap Index Fund,35.7901,60843205.7901,,,,,https://www.nasdaq.com/symbol/qlc,
FPAY,"FlexShopper, Inc.",1.95,10665526.95,,,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/fpay,
FLXS,"Flexsteel Industries, Inc.",32.06,251828190.18,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/flxs,
FLIR,"FLIR Systems, Inc.",61.36,8468880999.28,,1993.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/flir,
FLNT,"Fluent, Inc.",2.1,158108210.4,,,Consumer Services,Advertising,https://www.nasdaq.com/symbol/flnt,
FLDM,Fluidigm Corporation,8.3,325057315.6,,2011.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/fldm,
FFIC,Flushing Financial Corporation,25.66,726061016.06,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffic,
FNCB,FNCB Bancorp Inc.,10.9,183329912.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fncb,
FOMX,Foamix Pharmaceuticals Ltd.,5.57,227419334.68,,2014.0,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/fomx,
FOCS,Focus Financial Partners Inc.,46.36,3027796078.08,,2018.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/focs,
FONR,Fonar Corporation,24.8,159095992.8,,1981.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/fonr,
FSCT,"ForeScout Technologies, Inc.",38.17,1596963979.49,,2017.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/fsct,
FRSX,Foresight Autonomous Holdings Ltd.,3.0057,4371481.0629,1454397.0,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/frsx,
